"macAddress","datetime","datetime_local","virusIndex","moldIndex","temperature","humidity","pm25","tvoc","co2","co","airPressure","ozone","no2"
"e415f654da82",2025-02-23 01:00:00,2025-02-22 20:00:00,4,5,25.1,65.4,6,0,934,0,1003,8,19
"e415f654da82",2025-02-23 02:00:00,2025-02-22 21:00:00,3,3,24.7,65.3,11,1,545,0,1003.8,6,11
"e415f654da82",2025-02-23 03:00:00,2025-02-22 22:00:00,4,4,24.7,65.6,21,2946,538,0,1003.8,3,0
"e415f654da82",2025-02-23 04:00:00,2025-02-22 23:00:00,4,4,24.6,67.6,24,3550,551,0,1003.3,3,0
"e415f654da82",2025-02-23 05:00:00,2025-02-23,4,4,24.5,68.7,24,3243,543,0,1002.7,3,0
"e415f654da82",2025-02-23 06:00:00,2025-02-23 01:00:00,4,4,24.4,69.5,23,3033,545,0,1001.9,3,0
"e415f654da82",2025-02-23 07:00:00,2025-02-23 02:00:00,6,5,24.4,69.6,25,2981,539,0,1001.4,3,0
"e415f654da82",2025-02-23 08:00:00,2025-02-23 03:00:00,5,6,24.2,70.2,24,2887,534,0,1001.3,3,0
"e415f654da82",2025-02-23 09:00:00,2025-02-23 04:00:00,5,6,24.1,70.7,24,2763,533,0,1001.5,3,1
"e415f654da82",2025-02-23 10:00:00,2025-02-23 05:00:00,5,6,24.2,71.2,24,2543,536,0,1001.8,3,1
"e415f654da82",2025-02-23 11:00:00,2025-02-23 06:00:00,6,7,23.8,75.3,25,2510,551,0,1002.3,3,1
"e415f654da82",2025-02-23 12:00:00,2025-02-23 07:00:00,4,6,23.3,79.5,25,2627,550,0,1002.8,3,0
"e415f654da82",2025-02-23 13:00:00,2025-02-23 08:00:00,5,7,23.4,80,25,2644,552,0,1003,3,1
"e415f654da82",2025-02-23 14:00:00,2025-02-23 09:00:00,4,6,23,79.3,24,2297,539,0,1002.8,3,0
"e415f654da82",2025-02-23 15:00:00,2025-02-23 10:00:00,5,7,23.3,80.1,21,298,551,0,1002.4,5,9
"e415f654da82",2025-02-23 16:00:00,2025-02-23 11:00:00,5,6,24,74.3,20,1911,538,0,1001.9,3,0
"e415f654da82",2025-02-23 17:00:00,2025-02-23 12:00:00,5,6,24.2,70.2,19,2124,535,0,1001.2,3,0
"e415f654da82",2025-02-23 18:00:00,2025-02-23 13:00:00,4,4,24.7,67,19,2724,527,0,1000.6,3,0
"e415f654da82",2025-02-23 19:00:00,2025-02-23 14:00:00,4,5,25.1,64.6,19,1993,527,0,1000,3,0
"e415f654da82",2025-02-23 20:00:00,2025-02-23 15:00:00,4,5,25.5,64.6,19,2072,536,0,999.7,3,0
"e415f654da82",2025-02-23 21:00:00,2025-02-23 16:00:00,4,5,26.2,62.1,20,2087,559,0,999.6,3,0
"e415f654da82",2025-02-23 22:00:00,2025-02-23 17:00:00,4,5,25.6,65.3,20,2465,612,0,1000.1,3,1
"e415f654da82",2025-02-23 23:00:00,2025-02-23 18:00:00,4,5,25.4,66.9,20,2416,647,0,1001,3,1
"e415f654da82",2025-02-24,2025-02-23 19:00:00,4,4,24.6,69.7,22,2830,549,0,1001.7,3,1
"e415f654da82",2025-02-24 01:00:00,2025-02-23 20:00:00,5,6,24.2,70.9,22,2566,545,0,1002.3,3,0
"e415f654da82",2025-02-24 02:00:00,2025-02-23 21:00:00,5,6,24.3,70,22,3777,555,0,1002.8,3,1
"e415f654da82",2025-02-24 03:00:00,2025-02-23 22:00:00,4,4,24.1,69.8,22,2890,548,0,1002.9,3,0
"e415f654da82",2025-02-24 04:00:00,2025-02-23 23:00:00,4,4,24.3,69.7,23,2345,555,0,1002.5,3,1
"e415f654da82",2025-02-24 05:00:00,2025-02-24,4,4,24.6,68.9,22,2787,558,0,1002.3,3,1
"e415f654da82",2025-02-24 06:00:00,2025-02-24 01:00:00,4,4,24.6,68.4,22,3003,552,0,1001.8,3,0
"e415f654da82",2025-02-24 07:00:00,2025-02-24 02:00:00,4,4,24.6,68.2,22,3139,553,0,1001.6,3,0
"e415f654da82",2025-02-24 08:00:00,2025-02-24 03:00:00,4,4,24.6,68.2,22,2958,558,0,1001.3,3,1
"e415f654da82",2025-02-24 09:00:00,2025-02-24 04:00:00,5,6,24.4,71.1,22,2815,555,0,1001.3,3,1
"e415f654da82",2025-02-24 10:00:00,2025-02-24 05:00:00,4,6,23.7,75.7,23,2154,557,0,1001.4,3,0
"e415f654da82",2025-02-24 11:00:00,2025-02-24 06:00:00,5,7,22.6,80.6,22,1934,555,0,1001.5,3,0
"e415f654da82",2025-02-24 12:00:00,2025-02-24 07:00:00,5,7,23.1,80,23,2445,573,0,1001.7,3,1
"e415f654da82",2025-02-24 13:00:00,2025-02-24 08:00:00,4,6,23.5,78.2,25,2422,563,0,1002.1,3,0
"e415f654da82",2025-02-24 14:00:00,2025-02-24 09:00:00,5,6,24.1,74,24,2299,562,0,1002.1,3,1
"e415f654da82",2025-02-24 15:00:00,2025-02-24 10:00:00,6,5,24.9,69.4,25,1895,543,0,1001.7,4,1
"e415f654da82",2025-02-24 16:00:00,2025-02-24 11:00:00,4,4,24.9,69.7,23,1314,536,0,1001.1,4,0
"e415f654da82",2025-02-24 17:00:00,2025-02-24 12:00:00,5,6,24.8,72.3,22,3,535,0,1000.5,4,0
"e415f654da82",2025-02-24 18:00:00,2025-02-24 13:00:00,5,7,25.4,70.3,22,8,534,0,999.9,4,1
"e415f654da82",2025-02-24 19:00:00,2025-02-24 14:00:00,4,5,25.9,69,23,16,535,0,999.3,4,0
"e415f654da82",2025-02-24 20:00:00,2025-02-24 15:00:00,3,4,26.2,67.7,13,11,544,0,998.5,6,6
"e415f654da82",2025-02-24 21:00:00,2025-02-24 16:00:00,3,4,25.9,69,10,1318,555,0,998.5,6,0
"e415f654da82",2025-02-24 22:00:00,2025-02-24 17:00:00,4,6,25.3,70.4,10,1686,579,0,998.8,6,0
"e415f654da82",2025-02-24 23:00:00,2025-02-24 18:00:00,3,4,25.7,66.9,9,2082,589,0,999.6,6,0
"e415f654da82",2025-02-25,2025-02-24 19:00:00,3,4,25.4,69.9,12,2438,605,0,1000.4,5,0
"e415f654da82",2025-02-25 01:00:00,2025-02-24 20:00:00,3,4,25.5,68.5,13,2692,678,0,1001,5,0
"e415f654da82",2025-02-25 02:00:00,2025-02-24 21:00:00,4,6,25,70.5,14,2445,586,0,1001.6,6,0
"e415f654da82",2025-02-25 03:00:00,2025-02-24 22:00:00,4,6,22.6,82.6,13,1663,550,0,1001.9,7,1
"e415f654da82",2025-02-25 04:00:00,2025-02-24 23:00:00,3,5,23.1,78.6,12,1522,548,0,1001.9,6,1
"e415f654da82",2025-02-25 05:00:00,2025-02-25,4,6,22.4,80.5,10,1445,544,0,1001.7,7,1
"e415f654da82",2025-02-25 06:00:00,2025-02-25 01:00:00,3,5,22.6,79.1,11,1457,546,0,1001.4,6,1
"e415f654da82",2025-02-25 07:00:00,2025-02-25 02:00:00,4,6,22.1,81.3,11,1341,543,0,1000.7,7,2
"e415f654da82",2025-02-25 08:00:00,2025-02-25 03:00:00,4,6,22.2,80.7,12,1449,544,0,1000.1,7,1
"e415f654da82",2025-02-25 09:00:00,2025-02-25 04:00:00,4,6,22.1,81.2,12,1540,545,0,1000.3,7,1
"e415f654da82",2025-02-25 10:00:00,2025-02-25 05:00:00,4,6,21.9,83.2,12,1574,547,0,1000.9,6,1
"e415f654da82",2025-02-25 11:00:00,2025-02-25 06:00:00,4,6,21.8,84.4,14,1706,553,0,1001.4,6,2
"e415f654da82",2025-02-25 12:00:00,2025-02-25 07:00:00,5,7,21.7,85.3,18,166,577,0,1002,6,4
"e415f654da82",2025-02-25 13:00:00,2025-02-25 08:00:00,5,7,22.1,84,18,2822,574,0,1002.4,5,0
"e415f654da82",2025-02-25 14:00:00,2025-02-25 09:00:00,4,6,23.1,79.3,16,1911,555,0,1002.2,6,1
"e415f654da82",2025-02-25 15:00:00,2025-02-25 10:00:00,4,6,23.3,78.4,15,1772,554,0,1001.7,6,1
"e415f654da82",2025-02-25 16:00:00,2025-02-25 11:00:00,4,6,21.3,87.9,13,1221,547,0,1001.7,7,3
"e415f654da82",2025-02-25 17:00:00,2025-02-25 12:00:00,4,6,22.2,83.4,11,1206,550,0,1001,7,2
"e415f654da82",2025-02-25 18:00:00,2025-02-25 13:00:00,4,6,22.5,82,11,1160,546,0,1000.1,7,3
"e415f654da82",2025-02-25 19:00:00,2025-02-25 14:00:00,3,5,23.6,77.2,10,1234,555,0,999.5,6,1
"e415f654da82",2025-02-25 20:00:00,2025-02-25 15:00:00,3,4,25.4,69.7,9,2675,587,0,999,4,1
"e415f654da82",2025-02-25 21:00:00,2025-02-25 16:00:00,3,4,25.3,68.7,7,1724,555,0,998.8,4,1
"e415f654da82",2025-02-25 22:00:00,2025-02-25 17:00:00,4,5,24.9,71.3,7,1589,559,0,999.3,4,1
"e415f654da82",2025-02-25 23:00:00,2025-02-25 18:00:00,4,5,24.7,71.3,8,1837,566,0,1000.2,4,0
"e415f654da82",2025-02-26,2025-02-25 19:00:00,4,5,24.6,71.2,8,2033,564,0,1000.7,4,0
"e415f654da82",2025-02-26 01:00:00,2025-02-25 20:00:00,4,5,24.7,70.8,13,2394,601,0,1001.3,4,0
"e415f654da82",2025-02-26 02:00:00,2025-02-25 21:00:00,4,5,24.5,71.2,9,2233,574,0,1001.7,4,1
"e415f654da82",2025-02-26 03:00:00,2025-02-25 22:00:00,4,5,24.5,71.6,8,2421,608,0,1001.8,3,1
"e415f654da82",2025-02-26 04:00:00,2025-02-25 23:00:00,4,5,24.5,71.9,8,2032,567,0,1001.6,4,1
"e415f654da82",2025-02-26 05:00:00,2025-02-26,4,5,24.6,71.6,8,1900,548,0,1001.1,4,0
"e415f654da82",2025-02-26 06:00:00,2025-02-26 01:00:00,4,5,24.4,72.2,8,1656,545,0,1000.6,4,0
"e415f654da82",2025-02-26 07:00:00,2025-02-26 02:00:00,4,5,24.2,72.3,8,1782,547,0,1000.2,4,1
"e415f654da82",2025-02-26 08:00:00,2025-02-26 03:00:00,4,5,24.1,72.7,7,1755,549,0,1000,4,0
"e415f654da82",2025-02-26 09:00:00,2025-02-26 04:00:00,3,5,23.9,73.4,7,1677,547,0,1000.1,4,0
"e415f654da82",2025-02-26 10:00:00,2025-02-26 05:00:00,3,5,23.9,73.3,8,1785,558,0,1000.5,4,0
"e415f654da82",2025-02-26 11:00:00,2025-02-26 06:00:00,3,5,23,77.2,11,1844,565,0,1001,4,3
"e415f654da82",2025-02-26 12:00:00,2025-02-26 07:00:00,5,7,22,82.3,23,388,571,0,1001.8,5,7
"e415f654da82",2025-02-26 13:00:00,2025-02-26 08:00:00,5,7,22.2,82,22,2225,561,0,1002.2,4,0
"e415f654da82",2025-02-26 14:00:00,2025-02-26 09:00:00,4,6,22.6,80.8,12,1698,552,0,1002.3,4,1
"e415f654da82",2025-02-26 15:00:00,2025-02-26 10:00:00,4,6,22.7,80.5,13,1549,549,0,1002.2,4,0
"e415f654da82",2025-02-26 16:00:00,2025-02-26 11:00:00,4,6,22.7,80.3,11,1284,549,0,1002,5,0
"e415f654da82",2025-02-26 17:00:00,2025-02-26 12:00:00,4,6,22.6,80.4,14,194,541,0,1001.6,8,13
"e415f654da82",2025-02-26 18:00:00,2025-02-26 13:00:00,3,5,23.6,77,12,960,550,0,1000.8,7,10
"e415f654da82",2025-02-26 19:00:00,2025-02-26 14:00:00,4,5,24.6,74.1,12,2497,662,0,1000.3,4,0
"e415f654da82",2025-02-26 20:00:00,2025-02-26 15:00:00,4,5,24.5,73.1,7,2029,559,0,1000,3,0
"e415f654da82",2025-02-26 21:00:00,2025-02-26 16:00:00,4,5,24.6,73.9,7,1649,574,0,999.9,3,0
"e415f654da82",2025-02-26 22:00:00,2025-02-26 17:00:00,4,5,24.5,74.5,7,1470,560,0,1000.2,4,0
"e415f654da82",2025-02-26 23:00:00,2025-02-26 18:00:00,4,5,24.5,74.5,8,1596,556,0,1000.8,4,1
"e415f654da82",2025-02-27,2025-02-26 19:00:00,4,5,24.5,74.3,8,1817,591,0,1001.4,4,0
"e415f654da82",2025-02-27 01:00:00,2025-02-26 20:00:00,4,5,24.2,74.6,8,1829,571,0,1002.1,4,1
"e415f654da82",2025-02-27 02:00:00,2025-02-26 21:00:00,3,5,23.8,76,8,1690,547,0,1002.7,4,1
"e415f654da82",2025-02-27 03:00:00,2025-02-26 22:00:00,4,5,24.1,74.8,8,2086,570,0,1002.9,4,1
"e415f654da82",2025-02-27 04:00:00,2025-02-26 23:00:00,4,5,24.2,74.5,9,1928,558,0,1002.7,4,0
"e415f654da82",2025-02-27 05:00:00,2025-02-27,4,5,24.1,74.5,9,1805,548,0,1002.2,4,0
"e415f654da82",2025-02-27 06:00:00,2025-02-27 01:00:00,4,5,24.3,73.8,9,1863,550,0,1001.8,4,0
"e415f654da82",2025-02-27 07:00:00,2025-02-27 02:00:00,4,5,24.2,73.8,9,1680,541,0,1001.6,4,1
"e415f654da82",2025-02-27 08:00:00,2025-02-27 03:00:00,4,5,24,73.6,8,1502,542,0,1001.4,4,1
"e415f654da82",2025-02-27 09:00:00,2025-02-27 04:00:00,4,5,24,73.8,8,1397,540,0,1001.5,5,0
"e415f654da82",2025-02-27 10:00:00,2025-02-27 05:00:00,3,5,23.9,74.2,9,1287,544,0,1001.9,6,0
"e415f654da82",2025-02-27 11:00:00,2025-02-27 06:00:00,3,5,23.6,76.5,5,190,554,0,1002.5,6,9
"e415f654da82",2025-02-27 12:00:00,2025-02-27 07:00:00,3,5,23.5,77.9,5,1253,560,0,1003.2,3,0
"e415f654da82",2025-02-27 13:00:00,2025-02-27 08:00:00,3,5,23.9,76.1,6,1616,561,0,1003.6,3,0
"e415f654da82",2025-02-27 14:00:00,2025-02-27 09:00:00,4,5,24.4,74.5,6,1542,548,0,1003.7,3,0
"e415f654da82",2025-02-27 15:00:00,2025-02-27 10:00:00,4,5,24.7,72.2,11,1460,549,0,1003.4,3,0
"e415f654da82",2025-02-27 16:00:00,2025-02-27 11:00:00,4,5,24.9,72.6,10,1275,538,0,1003,3,0
"e415f654da82",2025-02-27 17:00:00,2025-02-27 12:00:00,3,4,25.5,69,7,1096,536,0,1002.1,4,0
"e415f654da82",2025-02-27 18:00:00,2025-02-27 13:00:00,4,6,25.3,71.1,7,1047,543,0,1001.1,3,1
"e415f654da82",2025-02-27 19:00:00,2025-02-27 14:00:00,4,6,25.1,71.9,8,1266,539,0,1000.1,3,1
"e415f654da82",2025-02-27 20:00:00,2025-02-27 15:00:00,4,6,25.1,71.8,14,1117,553,0,999.6,4,1
"e415f654da82",2025-02-27 21:00:00,2025-02-27 16:00:00,3,4,25.9,68.4,9,1310,572,0,999.2,4,0
"e415f654da82",2025-02-27 22:00:00,2025-02-27 17:00:00,3,4,26,66.1,7,1774,586,0,999.4,4,1
"e415f654da82",2025-02-27 23:00:00,2025-02-27 18:00:00,3,4,25.7,67.8,8,1847,578,0,1000,4,0
"e415f654da82",2025-02-28,2025-02-27 19:00:00,3,4,25.4,68.6,9,1781,548,0,1000.6,3,1
"e415f654da82",2025-02-28 01:00:00,2025-02-27 20:00:00,3,4,25.2,67.9,8,1877,553,0,1001,3,1
"e415f654da82",2025-02-28 02:00:00,2025-02-27 21:00:00,3,3,24.9,68.7,8,1803,566,0,1001.5,3,0
"e415f654da82",2025-02-28 03:00:00,2025-02-27 22:00:00,3,4,25.1,67.1,9,1857,581,0,1001.6,3,0
"e415f654da82",2025-02-28 04:00:00,2025-02-27 23:00:00,3,3,24.8,66.6,11,379,558,0,1001.3,6,9
"e415f654da82",2025-02-28 05:00:00,2025-02-28,3,3,24.6,67.6,10,1318,574,0,1000.8,6,0
"e415f654da82",2025-02-28 06:00:00,2025-02-28 01:00:00,3,3,24.8,67.6,10,1494,546,0,1000,6,0
"e415f654da82",2025-02-28 07:00:00,2025-02-28 02:00:00,3,3,24.7,69.1,10,1265,543,0,999.5,6,0
"e415f654da82",2025-02-28 08:00:00,2025-02-28 03:00:00,4,5,24.6,70.4,9,1210,540,0,999.4,6,0
"e415f654da82",2025-02-28 09:00:00,2025-02-28 04:00:00,4,5,24.5,71.9,10,1177,547,0,999.9,6,1
"e415f654da82",2025-02-28 10:00:00,2025-02-28 05:00:00,4,5,24.4,71.6,10,1122,547,0,1000.2,6,0
"e415f654da82",2025-02-28 11:00:00,2025-02-28 06:00:00,4,5,24,72.1,8,1378,554,0,1000.5,5,1
"e415f654da82",2025-02-28 12:00:00,2025-02-28 07:00:00,3,5,23.5,74.3,9,1584,562,0,1001.1,4,1
"e415f654da82",2025-02-28 13:00:00,2025-02-28 08:00:00,3,5,23.9,74,9,1106,546,0,1001.5,5,1
"e415f654da82",2025-02-28 14:00:00,2025-02-28 09:00:00,4,5,24.3,73,9,1050,571,0,1001.7,5,0
"e415f654da82",2025-02-28 15:00:00,2025-02-28 10:00:00,4,5,24.6,71,10,944,543,0,1001.8,6,1
"e415f654da82",2025-02-28 16:00:00,2025-02-28 11:00:00,4,5,24.6,71.8,11,6,538,0,1001.5,5,3
"e415f654da82",2025-02-28 17:00:00,2025-02-28 12:00:00,4,6,25.1,70.1,8,878,541,0,1001,4,0
"e415f654da82",2025-02-28 18:00:00,2025-02-28 13:00:00,3,4,25.9,67.3,8,1242,576,0,1000.2,4,1
"e415f654da82",2025-02-28 19:00:00,2025-02-28 14:00:00,3,4,26.3,65.5,10,1402,610,0,999.6,5,1
"e415f654da82",2025-02-28 20:00:00,2025-02-28 15:00:00,3,4,26.2,67.2,9,1078,569,0,999.3,5,0
"e415f654da82",2025-02-28 21:00:00,2025-02-28 16:00:00,3,4,26.2,67.2,9,1141,556,0,999,6,0
"e415f654da82",2025-02-28 22:00:00,2025-02-28 17:00:00,3,4,25.9,69.4,7,539,550,0,999.4,7,9
"e415f654da82",2025-02-28 23:00:00,2025-02-28 18:00:00,4,6,25.6,70.8,5,578,551,0,1000.2,3,1
"e415f654da82",2025-03-01,2025-02-28 19:00:00,4,6,25.8,70,5,1337,545,0,1000.9,3,0
"e415f654da82",2025-03-01 01:00:00,2025-02-28 20:00:00,3,4,25.8,68.8,5,1576,547,0,1001.5,4,1
"e415f654da82",2025-03-01 02:00:00,2025-02-28 21:00:00,4,6,25.6,70,6,1605,562,0,1001.9,3,0
"e415f654da82",2025-03-01 03:00:00,2025-02-28 22:00:00,4,6,25.1,71.8,5,1301,555,0,1001.9,3,0
"e415f654da82",2025-03-01 04:00:00,2025-02-28 23:00:00,4,5,24.7,71.7,4,1184,549,0,1001.5,3,0
"e415f654da82",2025-03-01 05:00:00,2025-03-01,4,5,24.6,71.1,4,1068,544,0,1001.2,3,1
"e415f654da82",2025-03-01 06:00:00,2025-03-01 01:00:00,4,5,24,73.4,5,949,542,0,1000.9,4,1
"e415f654da82",2025-03-01 07:00:00,2025-03-01 02:00:00,3,5,23.2,77.3,4,764,539,0,1000.4,4,1
"e415f654da82",2025-03-01 08:00:00,2025-03-01 03:00:00,3,5,22.8,79.2,5,727,534,0,1000.1,4,0
"e415f654da82",2025-03-01 09:00:00,2025-03-01 04:00:00,4,6,22.6,80.9,5,722,537,0,1000.1,4,0
"e415f654da82",2025-03-01 10:00:00,2025-03-01 05:00:00,4,6,22.3,82.3,6,763,536,0,1000.4,4,0
"e415f654da82",2025-03-01 11:00:00,2025-03-01 06:00:00,4,6,21.9,83.8,6,783,541,0,1001,4,1
"e415f654da82",2025-03-01 12:00:00,2025-03-01 07:00:00,4,6,21.8,83.6,6,988,540,0,1001.8,4,1
"e415f654da82",2025-03-01 13:00:00,2025-03-01 08:00:00,4,6,22.5,80.7,7,1162,539,0,1002.2,4,1
"e415f654da82",2025-03-01 14:00:00,2025-03-01 09:00:00,3,5,22.7,79.8,10,1066,540,0,1002,5,3
"e415f654da82",2025-03-01 15:00:00,2025-03-01 10:00:00,3,5,23.6,75.6,13,183,533,0,1001.7,7,7
"e415f654da82",2025-03-01 16:00:00,2025-03-01 11:00:00,3,5,23.9,75.6,11,872,537,0,1001.4,7,3
"e415f654da82",2025-03-01 17:00:00,2025-03-01 12:00:00,3,5,23.9,75.8,11,672,534,0,1000.8,7,4
"e415f654da82",2025-03-01 18:00:00,2025-03-01 13:00:00,4,5,24.7,71.2,11,707,531,0,1000.2,7,5
"e415f654da82",2025-03-01 19:00:00,2025-03-01 14:00:00,4,6,25.1,70.3,12,680,526,0,999.6,7,9
"e415f654da82",2025-03-01 20:00:00,2025-03-01 15:00:00,3,4,25.4,69.2,11,640,530,0,999.1,7,8
"e415f654da82",2025-03-01 21:00:00,2025-03-01 16:00:00,3,4,26.3,65.7,10,1074,549,0,998.7,6,1
"e415f654da82",2025-03-01 22:00:00,2025-03-01 17:00:00,3,4,25.8,66.1,9,1244,581,0,998.9,5,0
"e415f654da82",2025-03-01 23:00:00,2025-03-01 18:00:00,4,6,25.3,70.6,9,1649,561,0,999.7,4,0
"60b6e1afeedc",2025-02-22 23:00:00,2025-02-22 18:00:00,6,6,26.7,68.1,43,639,0,0,1002,8,15
"60b6e1afeedc",2025-02-23 02:00:00,2025-02-22 21:00:00,7,8,25.5,72.3,32,630,0,0,1004.4,7,11
"60b6e1afeedc",2025-02-23 03:00:00,2025-02-22 22:00:00,7,8,25.6,72.1,38,343,0,0,1004.3,7,2
"60b6e1afeedc",2025-02-23 04:00:00,2025-02-22 23:00:00,7,8,25.3,74.6,39,234,0,0,1003.9,6,0
"60b6e1afeedc",2025-02-23 05:00:00,2025-02-23,7,8,25.3,75.6,38,139,0,0,1003.3,6,1
"60b6e1afeedc",2025-02-23 06:00:00,2025-02-23 01:00:00,7,8,25.2,76.3,38,83,0,0,1002.5,6,1
"60b6e1afeedc",2025-02-23 07:00:00,2025-02-23 02:00:00,7,8,25.1,76.5,38,51,0,0,1001.9,6,1
"60b6e1afeedc",2025-02-23 08:00:00,2025-02-23 03:00:00,7,8,25,77.1,39,21,0,0,1001.9,6,1
"60b6e1afeedc",2025-02-23 09:00:00,2025-02-23 04:00:00,7,7,24.9,77.6,38,5,0,0,1002.1,6,1
"60b6e1afeedc",2025-02-23 10:00:00,2025-02-23 05:00:00,7,8,25.1,77.5,38,2,0,0,1002.4,7,1
"60b6e1afeedc",2025-02-23 11:00:00,2025-02-23 06:00:00,8,8,24.9,80.5,38,2,0,0,1002.9,7,2
"60b6e1afeedc",2025-02-23 12:00:00,2025-02-23 07:00:00,8,8,24.7,83.4,40,4,0,0,1003.4,7,2
"60b6e1afeedc",2025-02-23 13:00:00,2025-02-23 08:00:00,8,8,24.7,84.3,39,2,0,0,1003.6,7,2
"60b6e1afeedc",2025-02-23 14:00:00,2025-02-23 09:00:00,8,8,24.1,84.5,37,5,0,0,1003.4,7,2
"60b6e1afeedc",2025-02-23 15:00:00,2025-02-23 10:00:00,8,8,24.7,83.9,31,994,0,0,1003,7,8
"60b6e1afeedc",2025-02-23 16:00:00,2025-02-23 11:00:00,8,9,25,80,30,824,0,0,1002.5,7,6
"60b6e1afeedc",2025-02-23 17:00:00,2025-02-23 12:00:00,7,8,25,76.9,29,645,0,0,1001.8,7,3
"60b6e1afeedc",2025-02-23 18:00:00,2025-02-23 13:00:00,7,8,25.4,73.9,29,707,0,0,1001.3,7,4
"60b6e1afeedc",2025-02-23 19:00:00,2025-02-23 14:00:00,7,8,25.8,71.8,29,451,0,0,1000.7,7,4
"60b6e1afeedc",2025-02-23 20:00:00,2025-02-23 15:00:00,7,8,26.2,71.6,30,454,0,0,1000.2,7,2
"60b6e1afeedc",2025-02-23 21:00:00,2025-02-23 16:00:00,6,6,26.7,69.6,30,430,0,0,1000.1,6,1
"60b6e1afeedc",2025-02-23 22:00:00,2025-02-23 17:00:00,7,8,26.1,73.1,30,487,0,0,1000.7,6,1
"60b6e1afeedc",2025-02-23 23:00:00,2025-02-23 18:00:00,7,8,25.9,74.4,29,416,0,0,1001.6,6,1
"60b6e1afeedc",2025-02-24,2025-02-23 19:00:00,7,8,25.1,77.3,30,373,0,0,1002.4,6,1
"60b6e1afeedc",2025-02-24 01:00:00,2025-02-23 20:00:00,7,7,24.7,78.5,30,313,0,0,1003,6,1
"60b6e1afeedc",2025-02-24 02:00:00,2025-02-23 21:00:00,7,8,25,76.8,30,533,0,0,1003.5,6,1
"60b6e1afeedc",2025-02-24 03:00:00,2025-02-23 22:00:00,7,7,24.7,77.2,32,271,0,0,1003.6,6,1
"60b6e1afeedc",2025-02-24 04:00:00,2025-02-23 23:00:00,7,7,24.8,77.1,33,202,0,0,1003.2,6,1
"60b6e1afeedc",2025-02-24 05:00:00,2025-02-24,7,8,25.4,75.3,32,269,0,0,1003,6,0
"60b6e1afeedc",2025-02-24 06:00:00,2025-02-24 01:00:00,7,8,25.4,74.9,32,269,0,0,1002.5,6,0
"60b6e1afeedc",2025-02-24 07:00:00,2025-02-24 02:00:00,7,8,25.5,74.7,33,261,0,0,1002.3,6,0
"60b6e1afeedc",2025-02-24 08:00:00,2025-02-24 03:00:00,7,8,25.3,75.1,33,217,0,0,1002,6,1
"60b6e1afeedc",2025-02-24 09:00:00,2025-02-24 04:00:00,7,8,25.1,78.2,32,187,0,0,1002,6,1
"60b6e1afeedc",2025-02-24 10:00:00,2025-02-24 05:00:00,8,8,24.6,81.8,33,119,0,0,1002.2,6,1
"60b6e1afeedc",2025-02-24 11:00:00,2025-02-24 06:00:00,8,8,24.3,83.1,31,107,0,0,1002.3,6,1
"60b6e1afeedc",2025-02-24 12:00:00,2025-02-24 07:00:00,8,8,24.5,83.5,33,180,0,0,1002.4,6,1
"60b6e1afeedc",2025-02-24 13:00:00,2025-02-24 08:00:00,8,8,24.7,82.9,33,135,0,0,1002.8,6,1
"60b6e1afeedc",2025-02-24 14:00:00,2025-02-24 09:00:00,7,8,25.2,79.1,34,108,0,0,1002.8,7,1
"60b6e1afeedc",2025-02-24 15:00:00,2025-02-24 10:00:00,7,8,26.1,74.6,32,62,0,0,1002.5,8,26
"60b6e1afeedc",2025-02-24 16:00:00,2025-02-24 11:00:00,7,8,25.9,75.4,30,38,0,0,1001.9,9,36
"60b6e1afeedc",2025-02-24 17:00:00,2025-02-24 12:00:00,7,8,26,77.5,30,24,0,0,1001.2,9,31
"60b6e1afeedc",2025-02-24 18:00:00,2025-02-24 13:00:00,7,8,26.4,76,29,23,0,0,1000.6,8,24
"60b6e1afeedc",2025-02-24 19:00:00,2025-02-24 14:00:00,7,8,26.9,75.3,30,25,0,0,1000,8,15
"60b6e1afeedc",2025-02-24 20:00:00,2025-02-24 15:00:00,7,8,27.4,73.3,32,948,0,0,999.2,8,22
"60b6e1afeedc",2025-02-24 21:00:00,2025-02-24 16:00:00,8,8,27.4,73.1,33,286,0,0,999.1,10,56
"60b6e1afeedc",2025-02-24 22:00:00,2025-02-24 17:00:00,7,8,26.5,75.2,31,56,0,0,999.5,9,44
"60b6e1afeedc",2025-02-24 23:00:00,2025-02-24 18:00:00,7,8,26.5,73.5,30,71,0,0,1000.4,9,31
"60b6e1afeedc",2025-02-25,2025-02-24 19:00:00,7,8,26.7,74.5,33,108,0,0,1001.1,8,27
"60b6e1afeedc",2025-02-25 01:00:00,2025-02-24 20:00:00,7,8,26.5,74.4,32,114,0,0,1001.7,8,24
"60b6e1afeedc",2025-02-25 02:00:00,2025-02-24 21:00:00,7,8,26.6,74,32,82,0,0,1002.3,9,30
"60b6e1afeedc",2025-02-25 03:00:00,2025-02-24 22:00:00,8,9,25.2,81.2,31,123,0,0,1002.6,10,52
"60b6e1afeedc",2025-02-25 04:00:00,2025-02-24 23:00:00,8,8,24.8,80.6,31,140,0,0,1002.6,10,46
"60b6e1afeedc",2025-02-25 05:00:00,2025-02-25,8,8,24.8,80,32,108,0,0,1002.4,10,49
